name;score;description;category;label;_geom;lat;lng
yG3mXULGjHp-ZlyU86UA1A;45.52639573216605;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yG3mXULGjHp-ZlyU86UA1A""><img style=""width:200px"" src=""https://images.mapillary.com/yG3mXULGjHp-ZlyU86UA1A/thumb-320.jpg""></a><br>Streetwise Score: 45.52639573216605";4;wahrgenommene Sicherheit hoch;47.4276706,9.3822435;47.4276706;9.3822435
8Fpob6tXyzedPnfW7XZS0Q;46.931118137709966;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8Fpob6tXyzedPnfW7XZS0Q""><img style=""width:200px"" src=""https://images.mapillary.com/8Fpob6tXyzedPnfW7XZS0Q/thumb-320.jpg""></a><br>Streetwise Score: 46.931118137709966";4;wahrgenommene Sicherheit hoch;47.4269128,9.3815501;47.4269128;9.3815501
u8NOv3DjQ5aSODKI5ocGvg;44.13962704470315;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/u8NOv3DjQ5aSODKI5ocGvg""><img style=""width:200px"" src=""https://images.mapillary.com/u8NOv3DjQ5aSODKI5ocGvg/thumb-320.jpg""></a><br>Streetwise Score: 44.13962704470315";4;wahrgenommene Sicherheit hoch;47.4252555,9.3817393;47.4252555;9.3817393
vuI_61qFaX5f4RiodhOmvA;38.066448585749804;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vuI_61qFaX5f4RiodhOmvA""><img style=""width:200px"" src=""https://images.mapillary.com/vuI_61qFaX5f4RiodhOmvA/thumb-320.jpg""></a><br>Streetwise Score: 38.066448585749804";3;+;47.4268179,9.3860223;47.4268179;9.3860223
uDDD-OtDR7SG53FthT6UIQ;42.071157817686945;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uDDD-OtDR7SG53FthT6UIQ""><img style=""width:200px"" src=""https://images.mapillary.com/uDDD-OtDR7SG53FthT6UIQ/thumb-320.jpg""></a><br>Streetwise Score: 42.071157817686945";4;wahrgenommene Sicherheit hoch;47.4269957,9.3855941;47.4269957;9.3855941
GHprp-kiH1U33BfLKc5P8g;43.10217791816024;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GHprp-kiH1U33BfLKc5P8g""><img style=""width:200px"" src=""https://images.mapillary.com/GHprp-kiH1U33BfLKc5P8g/thumb-320.jpg""></a><br>Streetwise Score: 43.10217791816024";4;wahrgenommene Sicherheit hoch;47.4270956,9.3852537;47.4270956;9.3852537
GjdXO6Kv4LKrH-BDqBSbgg;38.6040579053119;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GjdXO6Kv4LKrH-BDqBSbgg""><img style=""width:200px"" src=""https://images.mapillary.com/GjdXO6Kv4LKrH-BDqBSbgg/thumb-320.jpg""></a><br>Streetwise Score: 38.6040579053119";3;+;47.4271593,9.3850404;47.4271593;9.3850404
luH3u5NI_DeUshc8zoyf5g;37.46284272770126;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/luH3u5NI_DeUshc8zoyf5g""><img style=""width:200px"" src=""https://images.mapillary.com/luH3u5NI_DeUshc8zoyf5g/thumb-320.jpg""></a><br>Streetwise Score: 37.46284272770126";3;+;47.4270854,9.3849318;47.4270854;9.3849318
jTews3ZFmCdR_d_vATWgkQ;38.06607419644143;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jTews3ZFmCdR_d_vATWgkQ""><img style=""width:200px"" src=""https://images.mapillary.com/jTews3ZFmCdR_d_vATWgkQ/thumb-320.jpg""></a><br>Streetwise Score: 38.06607419644143";3;+;47.4265014,9.3831574;47.4265014;9.3831574
BHx50Da1IS9OUGuZ5YgpZA;37.44923306279409;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/BHx50Da1IS9OUGuZ5YgpZA""><img style=""width:200px"" src=""https://images.mapillary.com/BHx50Da1IS9OUGuZ5YgpZA/thumb-320.jpg""></a><br>Streetwise Score: 37.44923306279409";3;+;47.4265357,9.3830627;47.4265357;9.3830627
cELZhJouTgXD2RsFRwNGjg;35.38979006747431;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/cELZhJouTgXD2RsFRwNGjg""><img style=""width:200px"" src=""https://images.mapillary.com/cELZhJouTgXD2RsFRwNGjg/thumb-320.jpg""></a><br>Streetwise Score: 35.38979006747431";3;+;47.4265702,9.3829488;47.4265702;9.3829488
-6CQAm1dv-HcirTde4_Tmg;23.045863817908238;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/-6CQAm1dv-HcirTde4_Tmg""><img style=""width:200px"" src=""https://images.mapillary.com/-6CQAm1dv-HcirTde4_Tmg/thumb-320.jpg""></a><br>Streetwise Score: 23.045863817908238";2;0;47.4266236,9.382818;47.4266236;9.382818
Zg-7OvjC5OOlfBQIpkEbqQ;30.791591406779695;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Zg-7OvjC5OOlfBQIpkEbqQ""><img style=""width:200px"" src=""https://images.mapillary.com/Zg-7OvjC5OOlfBQIpkEbqQ/thumb-320.jpg""></a><br>Streetwise Score: 30.791591406779695";3;+;47.4265468,9.3827495;47.4265468;9.3827495
YlgBPQPkOTWibxOUD8BRQQ;35.632286746852536;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YlgBPQPkOTWibxOUD8BRQQ""><img style=""width:200px"" src=""https://images.mapillary.com/YlgBPQPkOTWibxOUD8BRQQ/thumb-320.jpg""></a><br>Streetwise Score: 35.632286746852536";3;+;47.4260589,9.3822683;47.4260589;9.3822683
bbl_a6OwBMF6Z_b-kMBBnA;28.62849175876901;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bbl_a6OwBMF6Z_b-kMBBnA""><img style=""width:200px"" src=""https://images.mapillary.com/bbl_a6OwBMF6Z_b-kMBBnA/thumb-320.jpg""></a><br>Streetwise Score: 28.62849175876901";2;0;47.4255745,9.3813936;47.4255745;9.3813936
EePo_LZozL7nF2qvmpUmqg;22.322087144748497;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EePo_LZozL7nF2qvmpUmqg""><img style=""width:200px"" src=""https://images.mapillary.com/EePo_LZozL7nF2qvmpUmqg/thumb-320.jpg""></a><br>Streetwise Score: 22.322087144748497";2;0;47.4263137,9.3907843;47.4263137;9.3907843
x2kUN5sxdWiu3Rk6atmZqw;38.30396361935354;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/x2kUN5sxdWiu3Rk6atmZqw""><img style=""width:200px"" src=""https://images.mapillary.com/x2kUN5sxdWiu3Rk6atmZqw/thumb-320.jpg""></a><br>Streetwise Score: 38.30396361935354";3;+;47.426349,9.3905424;47.426349;9.3905424
CnveEkr-6MdhSEkZjOI0dA;34.44783798036121;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CnveEkr-6MdhSEkZjOI0dA""><img style=""width:200px"" src=""https://images.mapillary.com/CnveEkr-6MdhSEkZjOI0dA/thumb-320.jpg""></a><br>Streetwise Score: 34.44783798036121";3;+;47.4263506,9.3905302;47.4263506;9.3905302
QylLxcuy_8YmQs01AzgZlQ;36.2797823986034;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QylLxcuy_8YmQs01AzgZlQ""><img style=""width:200px"" src=""https://images.mapillary.com/QylLxcuy_8YmQs01AzgZlQ/thumb-320.jpg""></a><br>Streetwise Score: 36.2797823986034";3;+;47.4266225,9.3890866;47.4266225;9.3890866
CS3lDLrwmHqR1r32y8Fx5Q;35.101028256355626;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CS3lDLrwmHqR1r32y8Fx5Q""><img style=""width:200px"" src=""https://images.mapillary.com/CS3lDLrwmHqR1r32y8Fx5Q/thumb-320.jpg""></a><br>Streetwise Score: 35.101028256355626";3;+;47.4265708,9.3884274;47.4265708;9.3884274
0De-R0xncpl000RASeEgFg;40.067090572840705;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0De-R0xncpl000RASeEgFg""><img style=""width:200px"" src=""https://images.mapillary.com/0De-R0xncpl000RASeEgFg/thumb-320.jpg""></a><br>Streetwise Score: 40.067090572840705";4;wahrgenommene Sicherheit hoch;47.4265605,9.3880301;47.4265605;9.3880301
Mk0saioBQtsW8qQhvvXkFA;33.52602884207969;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Mk0saioBQtsW8qQhvvXkFA""><img style=""width:200px"" src=""https://images.mapillary.com/Mk0saioBQtsW8qQhvvXkFA/thumb-320.jpg""></a><br>Streetwise Score: 33.52602884207969";3;+;47.4264419,9.3870274;47.4264419;9.3870274
UHCzHe7cPlPezszrlG7WuA;42.016406517717805;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UHCzHe7cPlPezszrlG7WuA""><img style=""width:200px"" src=""https://images.mapillary.com/UHCzHe7cPlPezszrlG7WuA/thumb-320.jpg""></a><br>Streetwise Score: 42.016406517717805";4;wahrgenommene Sicherheit hoch;47.4261935,9.3915716;47.4261935;9.3915716
fvybC0vA2J46K3nTHQuakA;41.92886096874618;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/fvybC0vA2J46K3nTHQuakA""><img style=""width:200px"" src=""https://images.mapillary.com/fvybC0vA2J46K3nTHQuakA/thumb-320.jpg""></a><br>Streetwise Score: 41.92886096874618";4;wahrgenommene Sicherheit hoch;47.4262011,9.3915091;47.4262011;9.3915091
lyEQw_aJq3x3afw4Iru_Iw;38.36759435457707;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lyEQw_aJq3x3afw4Iru_Iw""><img style=""width:200px"" src=""https://images.mapillary.com/lyEQw_aJq3x3afw4Iru_Iw/thumb-320.jpg""></a><br>Streetwise Score: 38.36759435457707";3;+;47.4262152,9.3913949;47.4262152;9.3913949
MvR9ongC6UYJMc45KQUAig;31.066848209312578;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MvR9ongC6UYJMc45KQUAig""><img style=""width:200px"" src=""https://images.mapillary.com/MvR9ongC6UYJMc45KQUAig/thumb-320.jpg""></a><br>Streetwise Score: 31.066848209312578";3;+;47.430022,9.3637941;47.430022;9.3637941
hJfzmL-c2Hpeqf8jLKpt_w;13.283616793410875;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hJfzmL-c2Hpeqf8jLKpt_w""><img style=""width:200px"" src=""https://images.mapillary.com/hJfzmL-c2Hpeqf8jLKpt_w/thumb-320.jpg""></a><br>Streetwise Score: 13.283616793410875";1;-;47.4288531,9.361439;47.4288531;9.361439
lwgeL1NG38jOkpdGM01sFw;25.634535279991507;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lwgeL1NG38jOkpdGM01sFw""><img style=""width:200px"" src=""https://images.mapillary.com/lwgeL1NG38jOkpdGM01sFw/thumb-320.jpg""></a><br>Streetwise Score: 25.634535279991507";2;0;47.4237309,9.3473343;47.4237309;9.3473343
dlmk0rsVkGU1OfzLSNQ9zQ;20.151271252234356;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/dlmk0rsVkGU1OfzLSNQ9zQ""><img style=""width:200px"" src=""https://images.mapillary.com/dlmk0rsVkGU1OfzLSNQ9zQ/thumb-320.jpg""></a><br>Streetwise Score: 20.151271252234356";2;0;47.4208914,9.3365558;47.4208914;9.3365558
R4hZMNawObmZYrsjtHNZrA;20.485691328939776;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/R4hZMNawObmZYrsjtHNZrA""><img style=""width:200px"" src=""https://images.mapillary.com/R4hZMNawObmZYrsjtHNZrA/thumb-320.jpg""></a><br>Streetwise Score: 20.485691328939776";2;0;47.420275,9.3338206;47.420275;9.3338206
g5v1yrXWg7h-85N9lFxOMg;22.494919973629823;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/g5v1yrXWg7h-85N9lFxOMg""><img style=""width:200px"" src=""https://images.mapillary.com/g5v1yrXWg7h-85N9lFxOMg/thumb-320.jpg""></a><br>Streetwise Score: 22.494919973629823";2;0;47.4183719,9.3287355;47.4183719;9.3287355
5TA4kbtFaPzepRd3aaeTWA;23.231051519745606;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5TA4kbtFaPzepRd3aaeTWA""><img style=""width:200px"" src=""https://images.mapillary.com/5TA4kbtFaPzepRd3aaeTWA/thumb-320.jpg""></a><br>Streetwise Score: 23.231051519745606";2;0;47.4171025,9.3231445;47.4171025;9.3231445
iT3NSFoKwxYoDTg_s3-RZQ;26.7487747046112;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/iT3NSFoKwxYoDTg_s3-RZQ""><img style=""width:200px"" src=""https://images.mapillary.com/iT3NSFoKwxYoDTg_s3-RZQ/thumb-320.jpg""></a><br>Streetwise Score: 26.7487747046112";2;0;47.4164434,9.320404;47.4164434;9.320404
PXycP1E-bf2U6kPJvA3-TA;25.994489155799574;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PXycP1E-bf2U6kPJvA3-TA""><img style=""width:200px"" src=""https://images.mapillary.com/PXycP1E-bf2U6kPJvA3-TA/thumb-320.jpg""></a><br>Streetwise Score: 25.994489155799574";2;0;47.4130638,9.3132502;47.4130638;9.3132502
tsnJyD1I2PzEVpb6zOwuUQ;27.037890185073255;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tsnJyD1I2PzEVpb6zOwuUQ""><img style=""width:200px"" src=""https://images.mapillary.com/tsnJyD1I2PzEVpb6zOwuUQ/thumb-320.jpg""></a><br>Streetwise Score: 27.037890185073255";2;0;47.4123847,9.3121853;47.4123847;9.3121853
cRXDBRT96_AB5pLd-I6UeQ;18.26680416627852;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/cRXDBRT96_AB5pLd-I6UeQ""><img style=""width:200px"" src=""https://images.mapillary.com/cRXDBRT96_AB5pLd-I6UeQ/thumb-320.jpg""></a><br>Streetwise Score: 18.26680416627852";1;-;47.4111104,9.3099084;47.4111104;9.3099084
TZKpeitDUjnJ3Un3GVmoFw;19.990687799697703;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/TZKpeitDUjnJ3Un3GVmoFw""><img style=""width:200px"" src=""https://images.mapillary.com/TZKpeitDUjnJ3Un3GVmoFw/thumb-320.jpg""></a><br>Streetwise Score: 19.990687799697703";2;0;47.4100011,9.3074765;47.4100011;9.3074765
Dmgs0X9ugG-eYTq5i-4ILA;21.400727998934407;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Dmgs0X9ugG-eYTq5i-4ILA""><img style=""width:200px"" src=""https://images.mapillary.com/Dmgs0X9ugG-eYTq5i-4ILA/thumb-320.jpg""></a><br>Streetwise Score: 21.400727998934407";2;0;47.4080375,9.2992408;47.4080375;9.2992408
xddkfwgkaavimd11gtsBvA;18.60108534009674;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xddkfwgkaavimd11gtsBvA""><img style=""width:200px"" src=""https://images.mapillary.com/xddkfwgkaavimd11gtsBvA/thumb-320.jpg""></a><br>Streetwise Score: 18.60108534009674";1;-;47.4086011,9.2934965;47.4086011;9.2934965
j8a6IyLAdLZWPiLe9c1tQw;18.01277254958018;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/j8a6IyLAdLZWPiLe9c1tQw""><img style=""width:200px"" src=""https://images.mapillary.com/j8a6IyLAdLZWPiLe9c1tQw/thumb-320.jpg""></a><br>Streetwise Score: 18.01277254958018";1;-;47.4095325,9.2909292;47.4095325;9.2909292
5gfM9aQJNdme4Br590BIRw;12.094748567655582;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5gfM9aQJNdme4Br590BIRw""><img style=""width:200px"" src=""https://images.mapillary.com/5gfM9aQJNdme4Br590BIRw/thumb-320.jpg""></a><br>Streetwise Score: 12.094748567655582";1;-;47.4367027,9.3993303;47.4367027;9.3993303
YThcOLwkKqhoYN7W142pDg;31.92387473003899;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YThcOLwkKqhoYN7W142pDg""><img style=""width:200px"" src=""https://images.mapillary.com/YThcOLwkKqhoYN7W142pDg/thumb-320.jpg""></a><br>Streetwise Score: 31.92387473003899";3;+;47.4229111,9.3680111;47.4229111;9.3680111
HMN1AjF7DN6ialf7-iFi0w;24.373609388049985;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/HMN1AjF7DN6ialf7-iFi0w""><img style=""width:200px"" src=""https://images.mapillary.com/HMN1AjF7DN6ialf7-iFi0w/thumb-320.jpg""></a><br>Streetwise Score: 24.373609388049985";2;0;47.4226389,9.3685389;47.4226389;9.3685389
ZQv7Rdz7o6072Z5_YMbWFA;32.64151583398584;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZQv7Rdz7o6072Z5_YMbWFA""><img style=""width:200px"" src=""https://images.mapillary.com/ZQv7Rdz7o6072Z5_YMbWFA/thumb-320.jpg""></a><br>Streetwise Score: 32.64151583398584";3;+;47.4227194,9.3683194;47.4227194;9.3683194
prH5lnG1zVBD6hkg5Inm4g;24.428375724101176;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/prH5lnG1zVBD6hkg5Inm4g""><img style=""width:200px"" src=""https://images.mapillary.com/prH5lnG1zVBD6hkg5Inm4g/thumb-320.jpg""></a><br>Streetwise Score: 24.428375724101176";2;0;47.4230111,9.3696111;47.4230111;9.3696111
9WuV4X1xfFeHDAkDh0RSig;25.22699322535216;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9WuV4X1xfFeHDAkDh0RSig""><img style=""width:200px"" src=""https://images.mapillary.com/9WuV4X1xfFeHDAkDh0RSig/thumb-320.jpg""></a><br>Streetwise Score: 25.22699322535216";2;0;47.4230306,9.3696306;47.4230306;9.3696306
ohalZsR8_Gn1cu43BEKbEA;18.85017361983079;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ohalZsR8_Gn1cu43BEKbEA""><img style=""width:200px"" src=""https://images.mapillary.com/ohalZsR8_Gn1cu43BEKbEA/thumb-320.jpg""></a><br>Streetwise Score: 18.85017361983079";1;-;47.4232,9.3699;47.4232;9.3699
1LuHohj3_TpbwG4xnq1g2w;29.207272059219616;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1LuHohj3_TpbwG4xnq1g2w""><img style=""width:200px"" src=""https://images.mapillary.com/1LuHohj3_TpbwG4xnq1g2w/thumb-320.jpg""></a><br>Streetwise Score: 29.207272059219616";3;+;47.4275,9.358634;47.4275;9.358634
xaf_BAoSvr1u_sjbNk7QPg;13.152774811550094;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xaf_BAoSvr1u_sjbNk7QPg""><img style=""width:200px"" src=""https://images.mapillary.com/xaf_BAoSvr1u_sjbNk7QPg/thumb-320.jpg""></a><br>Streetwise Score: 13.152774811550094";1;-;47.426747,9.357074;47.426747;9.357074
pOVqMi5DLkM1kjYslg57hw;17.934163974995577;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/pOVqMi5DLkM1kjYslg57hw""><img style=""width:200px"" src=""https://images.mapillary.com/pOVqMi5DLkM1kjYslg57hw/thumb-320.jpg""></a><br>Streetwise Score: 17.934163974995577";1;-;47.436938,9.399672;47.436938;9.399672
vqCl97bCULyHAMEDgPjuLw;16.510197360809393;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vqCl97bCULyHAMEDgPjuLw""><img style=""width:200px"" src=""https://images.mapillary.com/vqCl97bCULyHAMEDgPjuLw/thumb-320.jpg""></a><br>Streetwise Score: 16.510197360809393";1;-;47.433897,9.391853;47.433897;9.391853
lkgGDsZ6yK4SA9vvAEfMtg;22.526024705924918;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lkgGDsZ6yK4SA9vvAEfMtg""><img style=""width:200px"" src=""https://images.mapillary.com/lkgGDsZ6yK4SA9vvAEfMtg/thumb-320.jpg""></a><br>Streetwise Score: 22.526024705924918";2;0;47.433738,9.390967;47.433738;9.390967
pbZBSVWVwtfy4CJ74xSDYw;19.489288788774942;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/pbZBSVWVwtfy4CJ74xSDYw""><img style=""width:200px"" src=""https://images.mapillary.com/pbZBSVWVwtfy4CJ74xSDYw/thumb-320.jpg""></a><br>Streetwise Score: 19.489288788774942";2;0;47.43347,9.389187;47.43347;9.389187
YMP63B_11ksWLyLmK8KjUg;2.711154895383504;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YMP63B_11ksWLyLmK8KjUg""><img style=""width:200px"" src=""https://images.mapillary.com/YMP63B_11ksWLyLmK8KjUg/thumb-320.jpg""></a><br>Streetwise Score: 2.711154895383504";0;wahrgenommene Sicherheit tief;47.432881,9.384497;47.432881;9.384497
FqR8D9fkPcmWTy8ajVDG1g;39.06636627074195;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/FqR8D9fkPcmWTy8ajVDG1g""><img style=""width:200px"" src=""https://images.mapillary.com/FqR8D9fkPcmWTy8ajVDG1g/thumb-320.jpg""></a><br>Streetwise Score: 39.06636627074195";0;wahrgenommene Sicherheit tief;47.427564,9.377814;47.427564;9.377814
mVufyh4-54cZD-jp04iVZw;34.756493366665346;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/mVufyh4-54cZD-jp04iVZw""><img style=""width:200px"" src=""https://images.mapillary.com/mVufyh4-54cZD-jp04iVZw/thumb-320.jpg""></a><br>Streetwise Score: 34.756493366665346";3;+;47.427303,9.377854;47.427303;9.377854
p_nVqX_2f7luASLsJWFkvA;44.441603647553734;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/p_nVqX_2f7luASLsJWFkvA""><img style=""width:200px"" src=""https://images.mapillary.com/p_nVqX_2f7luASLsJWFkvA/thumb-320.jpg""></a><br>Streetwise Score: 44.441603647553734";4;wahrgenommene Sicherheit hoch;47.426901,9.37788;47.426901;9.37788
wqADCqeagdkk2NRX51K6tw;34.94394946262724;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/wqADCqeagdkk2NRX51K6tw""><img style=""width:200px"" src=""https://images.mapillary.com/wqADCqeagdkk2NRX51K6tw/thumb-320.jpg""></a><br>Streetwise Score: 34.94394946262724";3;+;47.426716,9.377934;47.426716;9.377934
IQdoxtGle6VkeULVzn2AEA;27.632696566073825;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IQdoxtGle6VkeULVzn2AEA""><img style=""width:200px"" src=""https://images.mapillary.com/IQdoxtGle6VkeULVzn2AEA/thumb-320.jpg""></a><br>Streetwise Score: 27.632696566073825";2;0;47.426521,9.377558;47.426521;9.377558
tfoRjNzl_-X5U1wviRVAQw;35.6009089727919;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tfoRjNzl_-X5U1wviRVAQw""><img style=""width:200px"" src=""https://images.mapillary.com/tfoRjNzl_-X5U1wviRVAQw/thumb-320.jpg""></a><br>Streetwise Score: 35.6009089727919";3;+;47.42986,9.379458;47.42986;9.379458
W6XkRcC3aZC8SOIFC7lnFQ;35.20352041289458;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/W6XkRcC3aZC8SOIFC7lnFQ""><img style=""width:200px"" src=""https://images.mapillary.com/W6XkRcC3aZC8SOIFC7lnFQ/thumb-320.jpg""></a><br>Streetwise Score: 35.20352041289458";3;+;47.429704,9.379362;47.429704;9.379362
5p3E9Jy3P8TpaTfdEFSJCA;34.9939504880097;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5p3E9Jy3P8TpaTfdEFSJCA""><img style=""width:200px"" src=""https://images.mapillary.com/5p3E9Jy3P8TpaTfdEFSJCA/thumb-320.jpg""></a><br>Streetwise Score: 34.9939504880097";3;+;47.429643,9.379256;47.429643;9.379256
0SYyefT0zJEF2LMuLKIo9g;33.521379597610085;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0SYyefT0zJEF2LMuLKIo9g""><img style=""width:200px"" src=""https://images.mapillary.com/0SYyefT0zJEF2LMuLKIo9g/thumb-320.jpg""></a><br>Streetwise Score: 33.521379597610085";3;+;47.428945,9.378071;47.428945;9.378071
CztIdcgFozE69QiqGumvXQ;35.19557318608444;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CztIdcgFozE69QiqGumvXQ""><img style=""width:200px"" src=""https://images.mapillary.com/CztIdcgFozE69QiqGumvXQ/thumb-320.jpg""></a><br>Streetwise Score: 35.19557318608444";3;+;47.428596,9.377527;47.428596;9.377527
qmsmZ3w-Zr33vMhrSEXMnQ;29.287377085987853;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qmsmZ3w-Zr33vMhrSEXMnQ""><img style=""width:200px"" src=""https://images.mapillary.com/qmsmZ3w-Zr33vMhrSEXMnQ/thumb-320.jpg""></a><br>Streetwise Score: 29.287377085987853";3;+;47.422941,9.370449;47.422941;9.370449
XamcRmdtDpmlDl_utUkhAQ;31.505006329264884;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XamcRmdtDpmlDl_utUkhAQ""><img style=""width:200px"" src=""https://images.mapillary.com/XamcRmdtDpmlDl_utUkhAQ/thumb-320.jpg""></a><br>Streetwise Score: 31.505006329264884";3;+;47.423008,9.370492;47.423008;9.370492
77yaAK3lqpXx1nH5BjYW9A;26.37922348641065;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/77yaAK3lqpXx1nH5BjYW9A""><img style=""width:200px"" src=""https://images.mapillary.com/77yaAK3lqpXx1nH5BjYW9A/thumb-320.jpg""></a><br>Streetwise Score: 26.37922348641065";2;0;47.423066,9.370545;47.423066;9.370545
